countryid,country,year,ama_exchange_rate,imf_based_exchange_rate,population,currency,per_capita_gni,agriculture_hunting_forestry_fishing_,changes_in_inventories,construction_,exports_of_goods_and_services,final_consumption_expenditure,general_government_final_consumption_expenditure,gross_capital_formation,gross_fixed_capital_formation_,household_consumption_expenditure_,imports_of_goods_and_services,manufacturing_,mining_manufacturing_utilities_,other_activities_,total_value_added,transport_storage_and_communication_,wholesale_retail_trade_restaurants_and_hotels_,gross_national_income,gross_domestic_product_,income_group,development_status,export_dependency,import_dependency,trade_openness,investment_ratio,government_share,household_share,agriculture_share,services_share,gdp_per_person,investment_per_person,exports_per_person,imports_per_person,gdp_group,population_group,gni_group,trade_group,investment_group,export_group,import_group,government_group,consumption_group,agriculture_group,services_group
760, Syrian Arab Republic ,2021,2187.5,2187.5,21324367.0, Syrian Pound ,997.0,4061155154.0,1848859533.0,668397571.0,6363811795.0,14153490514.0,2378306248.0,5623660445.0,3774800912.0,11775184267.0,6422069318.0,922760623.0,5273695230.0,3413868898.0,19718890828.0,1868476685.0,4433297290.0,21250485765.0,19718893437.0,Low Income,Under-developed,0.3227266182725606,0.32568101950131756,0.6484076377738782,0.28519148211673556,0.1206105330199417,0.5971523860920797,0.2059524874950517,0.1731267988696723,924.7117833321852,263.71992401931556,298.4291067115849,301.1610763405076,Medium,High,Low,Medium,Very High,Medium,Medium,Low,Medium,Very High,Low
76, Brazil ,2021,5.39440079,5.39440079,214326223.0, Brazilian Real ,7305.0,111000000000.0,-4010825455.0,55139793755.0,323000000000.0,1290000000000.0,307000000000.0,304000000000.0,308000000000.0,981000000000.0,307000000000.0,168000000000.0,248000000000.0,653000000000.0,1370000000000.0,103000000000.0,199000000000.0,1570000000000.0,1610000000000.0,Upper Middle Income,Developing,0.20062111801242236,0.1906832298136646,0.391304347826087,0.18881987577639753,0.1906832298136646,0.6093167701863355,0.06894409937888199,0.40559006211180126,7511.913276239651,1418.3985316626422,1507.0484398915573,1432.3958855935234,Very High,Very High,High,Low,Medium,Low,Low,High,Medium,High,High
40, Austria ,2021,0.845494139,0.845494139,8922082.0, Euro ,54082.0,5822973541.0,1753045860.0,31141351298.0,269000000000.0,344000000000.0,104000000000.0,133000000000.0,132000000000.0,240000000000.0,266000000000.0,79481035892.0,92956871473.0,195000000000.0,430000000000.0,37959506191.0,66613258933.0,483000000000.0,480000000000.0,High Income,Developed,0.5604166666666667,0.5541666666666667,1.1145833333333333,0.27708333333333335,0.21666666666666667,0.5,0.012131194877083333,0.40625,53799.10204815423,14906.834525842734,30149.913439486434,29813.66905168547,Very High,High,Very High,Very High,High,Very High,High,Very High,Low,Low,High
84, Belize ,2021,2.0,2.0,400031.0, Belize Dollar ,5936.0,191570272.0,40723802.0,150586514.0,1158164943.0,1989813246.0,403843791.0,526854308.0,486130507.0,1585969455.0,1248326800.0,168955049.0,267434666.0,927066592.0,2150076895.0,173963264.0,439455587.0,2374631730.0,2491673431.0,Upper Middle Income,Developing,0.46481409986989586,0.500999362303671,0.9658134621735668,0.2114459709868777,0.16207733564744184,0.6365077522873823,0.07688418137649597,0.3720658495876541,6228.700853183878,1317.0336998882588,2895.1879804315167,3120.5751554254543,Low,Low,Medium,High,Medium,High,High,Medium,High,High,High
784, United Arab Emirates ,2021,3.6725,3.6725,9365145.0, UAE Dirham ,43217.0,3556984202.0,15386506026.0,32396771083.0,425000000000.0,226000000000.0,61093759115.0,101000000000.0,86101104529.0,165000000000.0,348000000000.0,41126121092.0,157000000000.0,122000000000.0,405000000000.0,29800974251.0,60785190203.0,405000000000.0,405000000000.0,High Income,Developed,1.0493827160493827,0.8592592592592593,1.9086419753086419,0.24938271604938272,0.1508487879382716,0.4074074074074074,0.008782677041975308,0.3012345679012346,43245.45962716007,10784.670178625103,45381.037880353164,37159.061605559764,Very High,High,Very High,Very High,High,Very High,Very High,Medium,Low,Low,Medium
780, Trinidad and Tobago ,2021,6.758530049,6.758530049,1525663.0, Trinidad and Tobago Dollar ,15316.0,235644490.0,,1201245953.0,11347080413.0,19066303888.0,3736304647.0,2657711655.0,2657711655.0,15329999241.0,8610899685.0,4764964589.0,9128454262.0,6473897338.0,23779554174.0,1229057947.0,5511254184.0,23367069693.0,24460196271.0,High Income,Developed,0.46389981042192596,0.3520372277310415,0.8159370381529675,0.10865455148252355,0.15275039519735012,0.6267324706292419,0.00963379391519356,0.2646707028134296,16032.502768304665,1742.0043974324606,7437.474994805537,5644.037828144224,Medium,Medium,High,High,Low,High,Medium,Medium,High,Low,Medium
430, Liberia ,2021,1.0,1.0,5193416.0, US Dollar ,413.0,1635261976.0,,37821731.0,829969595.0,2083235962.0,674061860.0,777378689.0,777378689.0,1409174102.0,1288915510.0,97271861.0,149227867.0,161352985.0,2212581321.0,119817581.0,109099181.0,2146115577.0,2444888955.0,Low Income,Under-developed,0.33947128490340783,0.5271877511508493,0.8666590360542571,0.3179607349487985,0.2757024439173353,0.5763755033201498,0.6688491813322458,0.06599603825360649,470.7670163530131,149.6854265092571,159.81188393150097,248.18260466714008,Low,Medium,Low,High,Very High,Medium,High,Very High,Medium,Very High,Low
480, Mauritius ,2021,41.69213333,41.69213333,1298915.0, Mauritius Rupee ,9005.0,376435535.0,-7675309.0,537732639.0,5077288761.0,10337129946.0,1941805169.0,2242629305.0,2250304614.0,8395324777.0,6196756542.0,1343467965.0,1574641083.0,5158003603.0,10191081224.0,1073378980.0,1470889384.0,11696307217.0,11525219786.0,Upper Middle Income,Developing,0.44053726135162485,0.5376692728695178,0.9782065342211427,0.19458451523190762,0.1684831356846456,0.7284307746736449,0.03266189643144737,0.4475405848021717,8872.95918978532,1726.5404626168763,3908.8691415527574,4770.71751577278,Medium,Medium,High,High,Medium,High,High,High,High,Medium,Very High
434, Libya ,2021,4.514425,4.514425,6735277.0, Libyan Dinar ,5839.0,1511274031.0,-560710236.0,1287724514.0,15471905680.0,29065014431.0,14776218746.0,5672936176.0,6233646412.0,14288795685.0,11204097476.0,1112362478.0,17387379966.0,17454687430.0,42075000070.0,1595504400.0,2838429730.0,39326665494.0,39005706444.0,Upper Middle Income,Developing,0.39665749169837033,0.28724252160605224,0.6839000133044225,0.14543862150387055,0.37882197486190977,0.36632577608905104,0.038744947054598716,0.44749061153550634,5791.254976447145,842.272140551903,2297.1446727432294,1663.4946826982766,High,Medium,Medium,Medium,Low,High,Low,Very High,Low,Medium,Very High
500, Montserrat ,2021,2.7,2.7,4417.0, East Caribbean Dollar ,16204.0,450794.0,,4493067.0,24617346.0,95552648.0,40894791.0,16406317.0,16406317.0,54657857.0,57521453.0,2924671.0,6464447.0,42011702.0,63812922.0,5060370.0,5332543.0,71572379.0,71552836.0,High Income,Developed,0.34404430873990793,0.8039017908388705,1.1479460995787785,0.22928954206650873,0.5715327761432125,0.7638810710451784,0.0063001555941123,0.5871423740632726,16199.419515508263,3714.3574824541543,5573.318089200815,13022.74235906724,Low,Low,High,Very High,Medium,Medium,Very High,Very High,Very High,Low,Very High
417, Kyrgyzstan ,2021,84.64082201,84.64082201,6527743.0, Som ,1294.0,1204656306.0,185195508.0,678954890.0,3300229055.0,8943695040.0,1516023793.0,2436311405.0,2251115898.0,7427671248.0,5939553611.0,1130910567.0,1567201226.0,2175937044.0,7852608047.0,585638216.0,1640220365.0,8449624676.0,8740681889.0,Lower Middle Income,Developing,0.3775711205270246,0.6795297765583744,1.057100897085399,0.2787324188134631,0.17344456785549994,0.8497816694767943,0.1378217765270739,0.24894362609608067,1339.0052103766952,373.22416109212634,505.56969767345316,909.8939114177749,Medium,Medium,Low,High,High,High,Very High,High,Very High,High,Low
499, Montenegro ,2021,0.845494139,0.845494139,627859.0, Euro ,9529.0,366767770.0,167712576.0,292018583.0,2500549564.0,5463432314.0,1171859099.0,1488123858.0,1320411282.0,4291573215.0,3642840155.0,218944756.0,576467627.0,1850160667.0,4705059228.0,481570923.0,1138073657.0,5983139051.0,5809147307.0,Upper Middle Income,Developing,0.4304503624803674,0.6270868963178798,1.0575372587982472,0.25616906911739296,0.20172652492180984,0.7387612997571383,0.06313624885326048,0.31849091944536567,9252.3119155734,2370.156130596201,3982.661017839993,5802.003562901862,Low,Low,High,High,High,High,Very High,High,Very High,Medium,Medium
498, Republic of Moldova ,2021,17.68046614,17.68046614,3061506.0, Moldovan Leu ,4592.0,1420712131.0,612011188.0,1078142124.0,4188838732.0,13503156142.0,2276329911.0,3921538447.0,3309527259.0,11226826231.0,7933434732.0,1282952984.0,1740951393.0,3879988348.0,11743998314.0,1336871617.0,2287332701.0,14056972757.0,13680098590.0,Upper Middle Income,Developing,0.3061994549558286,0.5799252600269454,0.8861247149827741,0.2866601012558931,0.1663971861039051,0.8206685176382197,0.1038524774988482,0.28362283520648224,4468.421290044834,1280.9180994582405,1368.2281635247489,2591.3503785391895,Medium,Medium,Medium,High,Very High,Medium,High,Medium,Very High,High,Medium
418, Lao People's DR ,2021,9697.915789,9697.915789,7425057.0, Kip ,2414.0,3042921865.0,,1737899190.0,6429029173.0,12463571825.0,2632939081.0,7162736138.0,7162736138.0,9830632744.0,6980929396.0,1598384677.0,4743080988.0,4376713607.0,16786905922.0,539084904.0,2347205368.0,17922236523.0,19074407740.0,Lower Middle Income,Developing,0.3370500023189711,0.3659840709685909,0.703034073287562,0.37551551983338277,0.13803516821539855,0.5153833806008385,0.15952903526429493,0.2294547577391779,2568.924082333644,964.6708621900142,865.8558679078154,940.1852936617187,Medium,High,Medium,Medium,Very High,Medium,Medium,Medium,Medium,High,Low
90, Solomon Islands ,2021,8.030102991,8.030102991,707851.0, Solomon Islands Dollar ,2323.0,548229667.0,-33081500.0,81681971.0,414071523.0,1453591830.0,442476717.0,323189428.0,356270927.0,1011115114.0,551951200.0,164345272.0,206514992.0,412189143.0,1630603314.0,101726552.0,280260990.0,1644416715.0,1632291061.0,Lower Middle Income,Developing,0.25367505397372264,0.33814508526552545,0.5918201392392481,0.1979974256564283,0.2710770937683889,0.6194453539312742,0.33586514078202134,0.2525218405273127,2305.9811471623266,456.57833075039804,584.9698919687901,779.756191627899,Low,Low,Low,Medium,Medium,Medium,Medium,Very High,Medium,Very High,Low
92, British Virgin Islands ,2021,1.0,1.0,31122.0, US Dollar ,45120.0,1983849.0,-30595341.0,53338525.0,1722196885.0,664314993.0,128860000.0,337108139.0,367703480.0,535454993.0,1185019570.0,31268266.0,55121390.0,1107524813.0,1606211098.0,116846924.0,271395598.0,1404238792.0,1538792087.0,High Income,Developed,1.1191875104826945,0.7700972600595392,1.8892847705422338,0.21907322103353136,0.08374100769599292,0.34797098160539214,0.0012892248515962118,0.7197364883512037,49443.86887089519,10831.827613906562,55336.960510249985,38076.58794421952,Low,Low,Very High,Very High,Medium,Very High,Very High,Low,Low,Low,Very High
776, Tonga ,2021,2.264959601,2.264959601,106017.0, Pa'anga ,4699.0,77031257.0,-6011733.0,35665378.0,59095773.0,659467287.0,144888923.0,103638832.0,109650565.0,514578365.0,287133932.0,24486453.0,39395712.0,164329454.0,386443461.0,21320834.0,48700827.0,498179544.0,471831997.0,Upper Middle Income,Developing,0.1252474893092085,0.608551208535355,0.7337986978445635,0.219651979219205,0.3070773578757525,1.0905965858012805,0.16325992618088594,0.34827958901651174,4450.531490232698,977.5680504070102,557.4178952432158,2708.376317005763,Low,Low,Medium,Medium,Medium,Low,Very High,Very High,Very High,High,High
64, Bhutan ,2021,73.93934825,73.93934825,777486.0, Ngultrum ,2809.0,404894756.0,835722.0,279075114.0,686022222.0,1714278968.0,460391050.0,781035044.0,780199322.0,1253887918.0,1162281406.0,162594494.0,583577781.0,497061876.0,2276220990.0,233450026.0,278161438.0,2183728787.0,2381373513.0,Lower Middle Income,Developing,0.28807837924415514,0.48807186258479224,0.7761502418289474,0.32797670744900065,0.1933300456592422,0.5265397935918001,0.1700257241418306,0.20872906886992826,3062.914975960982,1004.5647690119179,882.3595820374901,1494.9226172561307,Low,Low,Medium,Medium,Very High,Medium,High,High,Medium,High,Low
796, Turks and Caicos Islands ,2021,1.0,1.0,45114.0, US Dollar ,22878.0,4067945.0,,96990571.0,734053127.0,584447164.0,204018181.0,154621537.0,154621537.0,380428983.0,529852492.0,6195588.0,57581179.0,303379632.0,860177876.0,96093934.0,302064615.0,1032125773.0,943269768.0,High Income,Developed,0.778200629239291,0.5617189376517789,1.33991956689107,0.1639208021347293,0.2162882644193893,0.4033087838769789,0.004312599786405961,0.32162552250906024,20908.581992286207,3427.3515316753114,16271.071662898436,11744.746464512125,Low,Low,Very High,Very High,Low,Very High,High,High,Low,Low,Medium
68, Bolivia (Plurinational State of) ,2021,6.91,6.91,12079472.0, Boliviano ,3266.0,5221650827.0,82960464.0,1142974478.0,11243140348.0,34967556681.0,7813323582.0,6802622570.0,6719662107.0,27154233099.0,12605111072.0,4334302945.0,9509006064.0,12915698407.0,36311355118.0,3631438152.0,3890587190.0,39454581920.0,40408208528.0,Lower Middle Income,Developing,0.2782390201785191,0.31194431852294463,0.5901833387014638,0.16834754169530353,0.19335981144984254,0.671997945174532,0.12922252723433084,0.3196305621430939,3345.19658872507,563.1556221993809,930.764221151388,1043.515070195121,High,High,Medium,Medium,Low,Medium,Medium,High,High,High,Medium
70, Bosnia and Herzegovina ,2021,1.653606154,1.653606154,3270943.0, Convertible Marks ,7082.0,1204869125.0,1094577445.0,1020274988.0,9968914277.0,20767921618.0,4557136523.0,6155240154.0,5060662709.0,16210785095.0,12750062005.0,3374280499.0,4943821707.0,7254273316.0,19995282984.0,1835672292.0,3736371556.0,23163373600.0,23365274674.0,Upper Middle Income,Developing,0.4266551288649319,0.5456842336712519,0.9723393625361838,0.26343538605387423,0.19503885944345478,0.693798182181815,0.05156665786346321,0.3104724176032171,7143.283962453641,1881.7937683414232,3047.7187395194596,3897.977434947659,Medium,Medium,High,High,High,High,High,High,High,Medium,Medium
795, Turkmenistan ,2021,3.5,3.5,6341855.0, Turkmenistan Manat ,8070.0,5732306511.0,,3847641651.0,40057979134.0,10796203656.0,4864475239.0,26732206861.0,26732206861.0,5931728416.0,23805746108.0,18027697348.0,19127806857.0,16017669307.0,51497325431.0,4093016852.0,2678884253.0,51178916720.0,53954394309.0,Upper Middle Income,Developing,0.7424414572163592,0.4412197822417038,1.183661239458063,0.4954593078721832,0.09015901858041188,0.10993967205022526,0.10624355225212505,0.2968742307673007,8507.667600252607,4215.2031008277545,6316.445130643952,3753.751245968254,High,Medium,High,Very High,Very High,Very High,High,Low,Low,High,Medium
800, Uganda ,2021,3587.051707,3587.051707,45853778.0, Uganda Shilling ,915.0,10000772280.0,319563579.0,2292619460.0,5665596451.0,34718342580.0,4204396505.0,10314321913.0,9994758334.0,30513946075.0,10540836310.0,7119220317.0,9377611000.0,11350093567.0,39644274757.0,2143202700.0,4479975749.0,41950293762.0,42661087760.0,Low Income,Under-developed,0.13280478179255878,0.24708315852844537,0.37988794032100415,0.24177353308536453,0.09855342950120782,0.7152641359419477,0.2344237525367778,0.26605260585132345,930.3723623383879,224.93941312752898,123.55789856617703,229.8793418941401,High,Very High,Low,Low,High,Low,Low,Low,High,Very High,Medium
60, Bermuda ,2021,1.0,1.0,64185.0, Bermudian Dollar ,112607.0,17153402.0,,282380806.0,3598243481.0,4390166254.0,862292487.0,979304251.0,979304251.0,3527873767.0,1738948207.0,32297456.0,144508691.0,5483001715.0,6929587068.0,328785897.0,673756556.0,7227667075.0,7230610106.0,High Income,Developed,0.49764036896612057,0.24049812968853226,0.7381384986546529,0.135438674834281,0.11925584070484799,0.48790817307000844,0.0023723312069843195,0.7583041589326155,112652.64635039339,15257.525138272182,56060.50449481966,27092.75075173327,Medium,Low,Very High,Medium,Low,High,Low,Low,Low,Low,Very High
798, Tuvalu ,2021,1.33122426,1.33122426,11204.0, Australian Dollar ,7156.0,5258318.0,,8338189.0,8163790.0,92442786.0,55886989.0,16536956.0,16536956.0,36555798.0,56973355.0,560350.0,1324205.0,31549906.0,57663323.0,2554040.0,8638665.0,80175578.0,60170178.0,Upper Middle Income,Developing,0.13567834218472813,0.9468703084109208,1.082548650595649,0.2748364148100077,0.928815417498017,0.6075401339181679,0.08739076690117153,0.5243445681679718,5370.419314530524,1475.9867904319885,728.6495894323456,5085.090592645483,Low,Low,High,High,High,Low,Very High,Very High,Medium,High,Very High
8, Albania ,2021,103.52,103.52,2854710.0, Lek ,6290.0,3228969140.0,,1741168718.0,5590528223.0,15863725942.0,2146541597.0,4403533603.0,4403533603.0,13717184345.0,8016544325.0,1137448997.0,2242915592.0,5140561711.0,15923393487.0,1116720699.0,2453057627.0,17956196785.0,18260043500.0,Upper Middle Income,Developing,0.3061618239299375,0.43902109680078255,0.74518292073072,0.24115679697039058,0.1175540242825818,0.7512131252589842,0.17683249987876534,0.2815196859196967,6396.461812233117,1542.5502425815582,1958.3524151314843,2808.181680450904,Medium,Medium,Medium,Medium,High,Medium,High,Low,Very High,Very High,Medium
887, Yemen ,2021,1035.467186,1035.467186,32981641.0, Yemeni Rial ,301.0,1911150983.0,-36578973.0,491907737.0,1183138429.0,11427150690.0,1172172798.0,1575780705.0,1612359679.0,10254977891.0,4140871555.0,1006033658.0,1551378414.0,2323147749.0,9802299506.0,1527507375.0,1997207248.0,9929301347.0,9946815477.0,Low Income,Under-developed,0.11894645394154224,0.4163012337541526,0.5352476876956949,0.15842062302690488,0.11784402763984238,1.030981012436851,0.1921369696079263,0.2335569363251796,301.58643340396554,47.77751067631838,35.872636810278784,125.55080430958544,Medium,Very High,Low,Low,Low,Low,Medium,Low,Very High,Very High,Low
426, Lesotho ,2021,14.77867821,14.77867821,2281454.0, Loti ,1224.0,100249072.0,-13485528.0,49958336.0,1091501948.0,2919175351.0,985689933.0,619397314.0,632882842.0,1933485418.0,2256658227.0,393840629.0,625865564.0,1024843842.0,2083658008.0,103813841.0,178927352.0,2793629761.0,2373416386.0,Lower Middle Income,Developing,0.45988641286813803,0.9508058679931942,1.4106922808613322,0.26097288181442596,0.4153042587951527,0.8146423145154775,0.04223829943676811,0.4318011150699117,1040.3086742051341,271.49235268385866,478.42382445580756,989.1315919584616,Low,Medium,Low,Very High,High,High,Very High,Very High,Very High,Medium,Very High
484, Mexico ,2021,20.27240833,20.27240833,126705138.0, Mexican Peso ,9956.0,49503262341.0,6812926404.0,89566500593.0,523000000000.0,981000000000.0,150000000000.0,264000000000.0,257000000000.0,831000000000.0,545000000000.0,230000000000.0,333000000000.0,357000000000.0,1200000000000.0,94029025198.0,271000000000.0,1260000000000.0,1270000000000.0,Upper Middle Income,Developing,0.41181102362204725,0.42913385826771655,0.8409448818897638,0.2078740157480315,0.11811023622047244,0.6543307086614173,0.03897894672519685,0.2811023622047244,10023.271510899582,2083.577699903535,4127.69370094526,4301.325175937222,Very High,Very High,High,High,Medium,High,High,Low,High,Medium,Medium
428, Latvia ,2021,0.845494139,0.845494139,1873919.0, Euro ,20876.0,1637234295.0,1401858328.0,1918844762.0,25295205509.0,30944743194.0,8212416480.0,10273769622.0,8871911294.0,22732326714.0,26660217928.0,4769524488.0,6004492245.0,15092860391.0,34937359872.0,4465544853.0,5818383326.0,39119352197.0,39853501580.0,High Income,Developed,0.6347047186863524,0.6689554711894904,1.3036601898758429,0.25778838031024526,0.20606511735273225,0.5703972251564451,0.041081316072403194,0.37870851475129025,21267.46224356549,5482.504645078042,13498.558640474856,14226.985226149049,High,Medium,High,Very High,High,Very High,Very High,High,Medium,Medium,High
792, Türkiye ,2021,8.850407549,8.850407549,84775404.0, New Turkish Lira ,9519.0,45399712020.0,,41491742720.0,289000000000.0,560000000000.0,107000000000.0,230000000000.0,230000000000.0,453000000000.0,291000000000.0,182000000000.0,213000000000.0,209000000000.0,732000000000.0,94603608855.0,128000000000.0,807000000000.0,819000000000.0,Upper Middle Income,Developing,0.3528693528693529,0.3553113553113553,0.7081807081807082,0.28083028083028083,0.13064713064713065,0.5531135531135531,0.05543310380952381,0.25518925518925517,9660.820961702524,2713.0510637259836,3409.007640942649,3432.5993893228747,Very High,Very High,High,Medium,High,High,Medium,Medium,Medium,Medium,Low
72, Botswana ,2021,11.08725833,11.08725833,2588423.0, Pula ,6692.0,303289225.0,182037790.0,2049821112.0,7858678618.0,14061429374.0,5855487267.0,5099177660.0,4917139870.0,8205942106.0,8783740495.0,980194777.0,3179437282.0,7785245429.0,16741510532.0,857003982.0,2566713501.0,17321391760.0,17614859700.0,Upper Middle Income,Developing,0.4461391547728308,0.4986551493793618,0.9447943041521926,0.28948159377051413,0.3324174797145844,0.46585339002160775,0.017217805316950666,0.4419703342286626,6805.247712603388,1969.9939538475744,3036.0874625206156,3393.4718146918026,Medium,Medium,Medium,High,Very High,High,High,Very High,Low,Low,Very High
788, Tunisia ,2021,2.794466667,2.794466667,12262946.0, Tunisian Dinar ,3679.0,4733425579.0,-330832359.0,1876458239.0,19667294892.0,44276820860.0,9794212372.0,7126332991.0,7457165351.0,34482608488.0,24383185820.0,6731051841.0,8916406231.0,17941527304.0,43603203951.0,3296156691.0,6839229907.0,45112589000.0,46687298709.0,Lower Middle Income,Developing,0.42125578981524364,0.5222659372944104,0.943521727109654,0.15263965121259507,0.20978323104634775,0.7385864987162498,0.10138572395253034,0.38429139830575326,3807.18456307318,581.1273238094664,1603.7985400897958,1988.3628142862244,High,High,Medium,High,Low,High,High,High,Very High,High,High
454, Malawi ,2021,797.75,797.75,19889742.0, Kwacha ,602.0,3255907239.0,24509285.0,371165152.0,1166173101.0,14153720886.0,1404356746.0,1124790193.0,1100280908.0,12749364140.0,4245488943.0,1485173300.0,1942315262.0,3332162958.0,11504175494.0,1084798496.0,1517826387.0,11978680998.0,12199195237.0,Low Income,Under-developed,0.09559426489568855,0.34801385341579644,0.443608118311485,0.09220199948833724,0.11511880240596563,1.045098786625805,0.2668952480672558,0.273146129171996,613.341049723018,56.55127115273793,58.63188677862186,213.4511821721971,Medium,High,Low,Low,Low,Low,Medium,Low,Very High,Very High,Medium
835, U.R. of Tanzania: Mainland ,2021,2297.764226,2297.764226,61870726.0, Tanzanian Shilling ,1117.0,18380110642.0,-2560215491.0,9733270274.0,10081975579.0,46880522174.0,5163476337.0,28341613847.0,30901829338.0,41717045837.0,11731968361.0,5498894928.0,11088892763.0,12770888195.0,64887813006.0,6050619910.0,6864031222.0,69078899566.0,70296924623.0,Low Income,Under-developed,0.14341986698663262,0.16689163037953858,0.3103114973661712,0.4031700390734745,0.0734523788158806,0.59344055320666,0.2614639365885763,0.1816706529267082,1136.190395163619,458.0779260130227,162.9522753458558,189.62066747042857,High,Very High,Low,Low,Very High,Low,Low,Low,Medium,Very High,Low
44, Bahamas ,2021,1.0,1.0,407906.0, Bahamian Dollar ,25962.0,54885000.0,129742000.0,762441000.0,3081770000.0,9506420000.0,1826100000.0,2889560000.0,2759818000.0,7680320000.0,4722510000.0,188989000.0,503297000.0,5749951000.0,10127816000.0,830946000.0,2226296000.0,10590100000.0,11208600000.0,High Income,Developed,0.274946915761112,0.42132915796798887,0.6962760737291008,0.25779847617008367,0.1629195439216316,0.6852167085987545,0.00489668647288689,0.5129945755937405,27478.389628983146,7083.886973959687,7555.098478571043,11577.446764695787,Medium,Low,Very High,Medium,High,Medium,Medium,Medium,High,Low,Very High
48, Bahrain ,2021,0.376,0.376,1463265.0, Bahraini Dinar ,24990.0,114292859.0,2103395391.0,3203176391.0,35234574468.0,18405291870.0,5242438532.0,12806197492.0,10702802101.0,13162853338.0,27577393617.0,6914737745.0,13018178556.0,16333985104.0,37986417388.0,2833060660.0,2483723819.0,36567518101.0,38868670213.0,High Income,Developed,0.9065032138973321,0.7095018549869626,1.6160050688842946,0.3294735174067479,0.13487568530828245,0.33864943837460015,0.0029404880170501345,0.4202352438220781,26562.97404297923,8751.79649072451,24079.42134063208,18846.4793574643,High,Medium,Very High,Very High,Very High,Very High,Very High,Medium,Low,Low,High
826, United Kingdom ,2021,0.727064945,0.727064945,67281039.0, Pound Sterling ,46338.0,21131537302.0,11400632173.0,166000000000.0,875000000000.0,2590000000000.0,701000000000.0,567000000000.0,555000000000.0,1890000000000.0,899000000000.0,275000000000.0,381000000000.0,1600000000000.0,2810000000000.0,276000000000.0,358000000000.0,3120000000000.0,3130000000000.0,High Income,Developed,0.2795527156549521,0.28722044728434504,0.5667731629392971,0.18115015974440896,0.22396166134185302,0.6038338658146964,0.006751289872843451,0.5111821086261981,46521.27919724902,8427.337158095908,13005.149935333193,13361.86261927376,Very High,Very High,Very High,Medium,Low,Medium,Low,Very High,Medium,Low,Very High
894, Zambia ,2021,20.01848659,20.01848659,19473125.0, Kwacha ,1062.0,628528683.0,293485060.0,3252116619.0,11501344444.0,11444642581.0,3021303145.0,6102614423.0,5809129363.0,8423339436.0,7735234719.0,1876458190.0,6639509940.0,4250491657.0,20712541286.0,2060541275.0,3881353112.0,20679619455.0,21313366728.0,Low Income,Under-developed,0.5396305797568032,0.36292880508821695,0.9025593848450202,0.2863280354005646,0.14175625951346413,0.39521393046430386,0.029489882617854235,0.19942844841195378,1094.5016132747055,313.38649667169494,590.6265401161858,397.2261626729146,Medium,High,Low,High,Very High,High,Medium,Medium,Low,Medium,Low
446," China, Macao SAR ",2021,8.00553175,8.00553175,686607.0, Pataca ,51684.0,,-62956468.0,1213184135.0,26405991082.0,19361986791.0,6598562300.0,6828403372.0,6891359840.0,12763424491.0,22691434582.0,194674550.0,448366809.0,16880911772.0,22448415713.0,788052587.0,3117900409.0,35486600602.0,29905071578.0,High Income,Developed,0.882993742821397,0.7587821524792205,1.6417758953006174,0.22833596482756427,0.22065027608408422,0.4267979916954807,,0.5644832425152472,43554.85973489929,9945.14092049746,38458.66861537968,33048.650220577416,High,Low,Very High,Very High,Medium,Very High,Very High,Very High,Low,,Very High
462, Maldives ,2021,15.37269841,15.37269841,521457.0, Rufiyaa ,9391.0,284647648.0,,275598079.0,4096963875.0,2796925437.0,743034359.0,2175460490.0,2175460490.0,2053891078.0,3663567979.0,104727738.0,207890844.0,1886810779.0,4666668716.0,408930566.0,1602790799.0,4896768208.0,5405576797.0,Upper Middle Income,Developing,0.7579142853494826,0.677738586756036,1.4356528721055186,0.40244743007024564,0.1374569980047959,0.3799578019388927,0.05265814522475648,0.3490489266653555,10366.294434632195,4171.8885545692165,7856.762638146578,7025.637740024585,Low,Low,High,Very High,Very High,Very High,Very High,Medium,Low,Medium,High
